=============== RESTART: C:/Users/蔡弘祥/Desktop/普物程式/HW3/HW3.py ==============
第 491 次的週期約為 6518 天;目前平均約為 6484 天
第 492 次的週期約為 6428 天;目前平均約為 6484 天
第 493 次的週期約為 6517 天;目前平均約為 6484 天
第 494 次的週期約為 6432 天;目前平均約為 6484 天
第 495 次的週期約為 6514 天;目前平均約為 6484 天
第 496 次的週期約為 6516 天;目前平均約為 6484 天
第 497 次的週期約為 6430 天;目前平均約為 6484 天
第 498 次的週期約為 6521 天;目前平均約為 6484 天
第 499 次的週期約為 6520 天;目前平均約為 6484 天
第 500 次的週期約為 6424 天;目前平均約為 6484 天
第 501 次的週期約為 6519 天;目前平均約為 6484 天
第 502 次的週期約為 6433 天;目前平均約為 6484 天
第 503 次的週期約為 6513 天;目前平均約為 6484 天
第 504 次的週期約為 6516 天;目前平均約為 6484 天
第 505 次的週期約為 6429 天;目前平均約為 6484 天
第 506 次的週期約為 6516 天;目前平均約為 6484 天
第 507 次的週期約為 6519 天;目前平均約為 6484 天
第 508 次的週期約為 6426 天;目前平均約為 6484 天
第 509 次的週期約為 6517 天;目前平均約為 6484 天
第 510 次的週期約為 6430 天;目前平均約為 6484 天
第 511 次的週期約為 6515 天;目前平均約為 6484 天
第 512 次的週期約為 6516 天;目前平均約為 6484 天
第 513 次的週期約為 6430 天;目前平均約為 6484 天
第 514 次的週期約為 6518 天;目前平均約為 6484 天
第 515 次的週期約為 6524 天;目前平均約為 6484 天
第 516 次的週期約為 6420 天;目前平均約為 6484 天
第 517 次的週期約為 6522 天;目前平均約為 6484 天
第 518 次的週期約為 6431 天;目前平均約為 6484 天
第 519 次的週期約為 6514 天;目前平均約為 6484 天
第 520 次的週期約為 6517 天;目前平均約為 6484 天
第 521 次的週期約為 6428 天;目前平均約為 6484 天
第 522 次的週期約為 6516 天;目前平均約為 6484 天
第 523 次的週期約為 6521 天;目前平均約為 6484 天
第 524 次的週期約為 6425 天;目前平均約為 6484 天
第 525 次的週期約為 6516 天;目前平均約為 6484 天
第 526 次的週期約為 6430 天;目前平均約為 6484 天
第 527 次的週期約為 6516 天;目前平均約為 6484 天
第 528 次的週期約為 6517 天;目前平均約為 6484 天
第 529 次的週期約為 6428 天;目前平均約為 6484 天
第 530 次的週期約為 6518 天;目前平均約為 6484 天
第 531 次的週期約為 6528 天;目前平均約為 6484 天
第 532 次的週期約為 6418 天;目前平均約為 6484 天
第 533 次的週期約為 6516 天;目前平均約為 6484 天
第 534 次的週期約為 6436 天;目前平均約為 6484 天
第 535 次的週期約為 6516 天;目前平均約為 6484 天
第 536 次的週期約為 6518 天;目前平均約為 6484 天
第 537 次的週期約為 6426 天;目前平均約為 6484 天
第 538 次的週期約為 6518 天;目前平均約為 6484 天
第 539 次的週期約為 6434 天;目前平均約為 6484 天
第 540 次的週期約為 6511 天;目前平均約為 6484 天
第 541 次的週期約為 6516 天;目前平均約為 6484 天
第 542 次的週期約為 6430 天;目前平均約為 6484 天
第 543 次的週期約為 6516 天;目前平均約為 6484 天
第 544 次的週期約為 6518 天;目前平均約為 6484 天
第 545 次的週期約為 6428 天;目前平均約為 6484 天
第 546 次的週期約為 6517 天;目前平均約為 6484 天
第 547 次的週期約為 6431 天;目前平均約為 6484 天
第 548 次的週期約為 6515 天;目前平均約為 6484 天
第 549 次的週期約為 6516 天;目前平均約為 6484 天
第 550 次的週期約為 6430 天;目前平均約為 6484 天
第 551 次的週期約為 6522 天;目前平均約為 6484 天
第 552 次的週期約為 6520 天;目前平均約為 6484 天
第 553 次的週期約為 6425 天;目前平均約為 6484 天
第 554 次的週期約為 6518 天;目前平均約為 6484 天
第 555 次的週期約為 6432 天;目前平均約為 6484 天
第 556 次的週期約為 6514 天;目前平均約為 6484 天
第 557 次的週期約為 6516 天;目前平均約為 6484 天
第 558 次的週期約為 6429 天;目前平均約為 6484 天
第 559 次的週期約為 6516 天;目前平均約為 6484 天
第 560 次的週期約為 6520 天;目前平均約為 6484 天
第 561 次的週期約為 6426 天;目前平均約為 6484 天
第 562 次的週期約為 6517 天;目前平均約為 6484 天
第 563 次的週期約為 6430 天;目前平均約為 6484 天
第 564 次的週期約為 6515 天;目前平均約為 6484 天
第 565 次的週期約為 6516 天;目前平均約為 6484 天
第 566 次的週期約為 6430 天;目前平均約為 6484 天
第 567 次的週期約為 6522 天;目前平均約為 6484 天
第 568 次的週期約為 6521 天;目前平均約為 6484 天
第 569 次的週期約為 6424 天;目前平均約為 6484 天
第 570 次的週期約為 6518 天;目前平均約為 6484 天
第 571 次的週期約為 6431 天;目前平均約為 6484 天
第 572 次的週期約為 6515 天;目前平均約為 6484 天
第 573 次的週期約為 6517 天;目前平均約為 6484 天
第 574 次的週期約為 6428 天;目前平均約為 6484 天
第 575 次的週期約為 6516 天;目前平均約為 6484 天
第 576 次的週期約為 6528 天;目前平均約為 6484 天
第 577 次的週期約為 6418 天;目前平均約為 6484 天
第 578 次的週期約為 6516 天;目前平均約為 6484 天
第 579 次的週期約為 6430 天;目前平均約為 6484 天
第 580 次的週期約為 6516 天;目前平均約為 6484 天
第 581 次的週期約為 6518 天;目前平均約為 6484 天
第 582 次的週期約為 6428 天;目前平均約為 6484 天
第 583 次的週期約為 6522 天;目前平均約為 6484 天
第 584 次的週期約為 6524 天;目前平均約為 6484 天
第 585 次的週期約為 6422 天;目前平均約為 6484 天
第 586 次的週期約為 6515 天;目前平均約為 6484 天
第 587 次的週期約為 6433 天;目前平均約為 6484 天
第 588 次的週期約為 6516 天;目前平均約為 6484 天
第 589 次的週期約為 6518 天;目前平均約為 6484 天
第 590 次的週期約為 6427 天;目前平均約為 6484 天
第 591 次的週期約為 6518 天;目前平均約為 6484 天
第 592 次的週期約為 6434 天;目前平均約為 6484 天
第 593 次的週期約為 6512 天;目前平均約為 6484 天
第 594 次的週期約為 6516 天;目前平均約為 6484 天
第 595 次的週期約為 6430 天;目前平均約為 6484 天
第 596 次的週期約為 6516 天;目前平均約為 6484 天
第 597 次的週期約為 6519 天;目前平均約為 6484 天
第 598 次的週期約為 6427 天;目前平均約為 6484 天
第 599 次的週期約為 6517 天;目前平均約為 6484 天
第 600 次的週期約為 6430 天;目前平均約為 6484 天
第 601 次的週期約為 6520 天;目前平均約為 6484 天
第 602 次的週期約為 6512 天;目前平均約為 6484 天
第 603 次的週期約為 6429 天;目前平均約為 6484 天
第 604 次的週期約為 6521 天;目前平均約為 6484 天
第 605 次的週期約為 6519 天;目前平均約為 6484 天
第 606 次的週期約為 6426 天;目前平均約為 6484 天
第 607 次的週期約為 6517 天;目前平均約為 6484 天
第 608 次的週期約為 6432 天;目前平均約為 6484 天
第 609 次的週期約為 6514 天;目前平均約為 6484 天
第 610 次的週期約為 6516 天;目前平均約為 6484 天
第 611 次的週期約為 6429 天;目前平均約為 6484 天
第 612 次的週期約為 6516 天;目前平均約為 6484 天
第 613 次的週期約為 6520 天;目前平均約為 6484 天
第 614 次的週期約為 6425 天;目前平均約為 6484 天
第 615 次的週期約為 6517 天;目前平均約為 6484 天
第 616 次的週期約為 6430 天;目前平均約為 6484 天
第 617 次的週期約為 6516 天;目前平均約為 6484 天
第 618 次的週期約為 6516 天;目前平均約為 6484 天
第 619 次的週期約為 6430 天;目前平均約為 6484 天
第 620 次的週期約為 6521 天;目前平均約為 6484 天
第 621 次的週期約為 6521 天;目前平均約為 6484 天
第 622 次的週期約為 6424 天;目前平均約為 6484 天
第 623 次的週期約為 6517 天;目前平均約為 6484 天
第 624 次的週期約為 6430 天;目前平均約為 6484 天
第 625 次的週期約為 6515 天;目前平均約為 6484 天
第 626 次的週期約為 6517 天;目前平均約為 6484 天
第 627 次的週期約為 6428 天;目前平均約為 6484 天
第 628 次的週期約為 6516 天;目前平均約為 6484 天
第 629 次的週期約為 6529 天;目前平均約為 6484 天
第 630 次的週期約為 6417 天;目前平均約為 6484 天
第 631 次的週期約為 6516 天;目前平均約為 6484 天
第 632 次的週期約為 6430 天;目前平均約為 6484 天
第 633 次的週期約為 6516 天;目前平均約為 6484 天
第 634 次的週期約為 6518 天;目前平均約為 6484 天
第 635 次的週期約為 6428 天;目前平均約為 6484 天
第 636 次的週期約為 6522 天;目前平均約為 6484 天
第 637 次的週期約為 6523 天;目前平均約為 6484 天
第 638 次的週期約為 6422 天;目前平均約為 6484 天
第 639 次的週期約為 6516 天;目前平均約為 6484 天
第 640 次的週期約為 6431 天;目前平均約為 6484 天
第 641 次的週期約為 6515 天;目前平均約為 6484 天
第 642 次的週期約為 6518 天;目前平均約為 6484 天
第 643 次的週期約為 6427 天;目前平均約為 6484 天
第 644 次的週期約為 6517 天;目前平均約為 6484 天
第 645 次的週期約為 6433 天;目前平均約為 6484 天
第 646 次的週期約為 6513 天;目前平均約為 6484 天
第 647 次的週期約為 6516 天;目前平均約為 6484 天
第 648 次的週期約為 6429 天;目前平均約為 6484 天
第 649 次的週期約為 6516 天;目前平均約為 6484 天
第 650 次的週期約為 6519 天;目前平均約為 6484 天
第 651 次的週期約為 6427 天;目前平均約為 6484 天
第 652 次的週期約為 6518 天;目前平均約為 6484 天
第 653 次的週期約為 6430 天;目前平均約為 6484 天
第 654 次的週期約為 6520 天;目前平均約為 6484 天
第 655 次的週期約為 6516 天;目前平均約為 6484 天
第 656 次的週期約為 6430 天;目前平均約為 6484 天
第 657 次的週期約為 6517 天;目前平均約為 6484 天
第 658 次的週期約為 6519 天;目前平均約為 6484 天
第 659 次的週期約為 6426 天;目前平均約為 6484 天
第 660 次的週期約為 6517 天;目前平均約為 6484 天
第 661 次的週期約為 6432 天;目前平均約為 6484 天
第 662 次的週期約為 6514 天;目前平均約為 6484 天
第 663 次的週期約為 6516 天;目前平均約為 6484 天
第 664 次的週期約為 6429 天;目前平均約為 6484 天
第 665 次的週期約為 6516 天;目前平均約為 6484 天
第 666 次的週期約為 6526 天;目前平均約為 6484 天
第 667 次的週期約為 6420 天;目前平均約為 6484 天
第 668 次的週期約為 6518 天;目前平均約為 6484 天
第 669 次的週期約為 6429 天;目前平均約為 6484 天
第 670 次的週期約為 6516 天;目前平均約為 6484 天
第 671 次的週期約為 6516 天;目前平均約為 6484 天
第 672 次的週期約為 6434 天;目前平均約為 6484 天
第 673 次的週期約為 6517 天;目前平均約為 6484 天
第 674 次的週期約為 6521 天;目前平均約為 6484 天
第 675 次的週期約為 6424 天;目前平均約為 6484 天
第 676 次的週期約為 6517 天;目前平均約為 6484 天
第 677 次的週期約為 6430 天;目前平均約為 6484 天
第 678 次的週期約為 6516 天;目前平均約為 6484 天
第 679 次的週期約為 6517 天;目前平均約為 6484 天
第 680 次的週期約為 6428 天;目前平均約為 6484 天
第 681 次的週期約為 6516 天;目前平均約為 6484 天
第 682 次的週期約為 6529 天;目前平均約為 6484 天
第 683 次的週期約為 6417 天;目前平均約為 6484 天
第 684 次的週期約為 6516 天;目前平均約為 6484 天
第 685 次的週期約為 6429 天;目前平均約為 6484 天
第 686 次的週期約為 6517 天;目前平均約為 6484 天
第 687 次的週期約為 6520 天;目前平均約為 6484 天
第 688 次的週期約為 6424 天;目前平均約為 6484 天
第 689 次的週期約為 6523 天;目前平均約為 6484 天
第 690 次的週期約為 6437 天;目前平均約為 6484 天
第 691 次的週期約為 6508 天;目前平均約為 6484 天
第 692 次的週期約為 6516 天;目前平均約為 6484 天
第 693 次的週期約為 6430 天;目前平均約為 6484 天
第 694 次的週期約為 6516 天;目前平均約為 6484 天
第 695 次的週期約為 6518 天;目前平均約為 6484 天
第 696 次的週期約為 6427 天;目前平均約為 6484 天
第 697 次的週期約為 6517 天;目前平均約為 6484 天
第 698 次的週期約為 6432 天;目前平均約為 6484 天
第 699 次的週期約為 6513 天;目前平均約為 6484 天
第 700 次的週期約為 6516 天;目前平均約為 6484 天
第 701 次的週期約為 6429 天;目前平均約為 6484 天
第 702 次的週期約為 6516 天;目前平均約為 6484 天
第 703 次的週期約為 6524 天;目前平均約為 6484 天
第 704 次的週期約為 6422 天;目前平均約為 6484 天
第 705 次的週期約為 6522 天;目前平均約為 6484 天
第 706 次的週期約為 6426 天;目前平均約為 6484 天
第 707 次的週期約為 6520 天;目前平均約為 6484 天
第 708 次的週期約為 6516 天;目前平均約為 6484 天
第 709 次的週期約為 6430 天;目前平均約為 6484 天
第 710 次的週期約為 6516 天;目前平均約為 6484 天
第 711 次的週期約為 6520 天;目前平均約為 6484 天
第 712 次的週期約為 6426 天;目前平均約為 6484 天
第 713 次的週期約為 6517 天;目前平均約為 6484 天
第 714 次的週期約為 6431 天;目前平均約為 6484 天
第 715 次的週期約為 6515 天;目前平均約為 6484 天
第 716 次的週期約為 6516 天;目前平均約為 6484 天
第 717 次的週期約為 6429 天;目前平均約為 6484 天
第 718 次的週期約為 6516 天;目前平均約為 6484 天
第 719 次的週期約為 6527 天;目前平均約為 6484 天
第 720 次的週期約為 6419 天;目前平均約為 6484 天
第 721 次的週期約為 6521 天;目前平均約為 6484 天
第 722 次的週期約為 6425 天;目前平均約為 6484 天
第 723 次的週期約為 6521 天;目前平均約為 6484 天
第 724 次的週期約為 6516 天;目前平均約為 6484 天
第 725 次的週期約為 6431 天;目前平均約為 6484 天
第 726 次的週期約為 6516 天;目前平均約為 6484 天
第 727 次的週期約為 6521 天;目前平均約為 6484 天
第 728 次的週期約為 6424 天;目前平均約為 6484 天
第 729 次的週期約為 6517 天;目前平均約為 6484 天
第 730 次的週期約為 6430 天;目前平均約為 6484 天
第 731 次的週期約為 6516 天;目前平均約為 6484 天
第 732 次的週期約為 6517 天;目前平均約為 6484 天
第 733 次的週期約為 6428 天;目前平均約為 6484 天
第 734 次的週期約為 6516 天;目前平均約為 6484 天
第 735 次的週期約為 6530 天;目前平均約為 6484 天
第 736 次的週期約為 6417 天;目前平均約為 6484 天
第 737 次的週期約為 6516 天;目前平均約為 6484 天
第 738 次的週期約為 6429 天;目前平均約為 6484 天
第 739 次的週期約為 6522 天;目前平均約為 6484 天
第 740 次的週期約為 6518 天;目前平均約為 6484 天
第 741 次的週期約為 6423 天;目前平均約為 6484 天
第 742 次的週期約為 6522 天;目前平均約為 6484 天
第 743 次的週期約為 6436 天;目前平均約為 6484 天
第 744 次的週期約為 6510 天;目前平均約為 6484 天
第 745 次的週期約為 6516 天;目前平均約為 6484 天
第 746 次的週期約為 6430 天;目前平均約為 6484 天
第 747 次的週期約為 6516 天;目前平均約為 6484 天
第 748 次的週期約為 6518 天;目前平均約為 6484 天
第 749 次的週期約為 6427 天;目前平均約為 6484 天
第 750 次的週期約為 6517 天;目前平均約為 6484 天
第 751 次的週期約為 6432 天;目前平均約為 6484 天
第 752 次的週期約為 6514 天;目前平均約為 6484 天
第 753 次的週期約為 6516 天;目前平均約為 6484 天
第 754 次的週期約為 6429 天;目前平均約為 6484 天
第 755 次的週期約為 6516 天;目前平均約為 6484 天
第 756 次的週期約為 6525 天;目前平均約為 6484 天
第 757 次的週期約為 6422 天;目前平均約為 6484 天
第 758 次的週期約為 6522 天;目前平均約為 6484 天
第 759 次的週期約為 6433 天;目前平均約為 6484 天
第 760 次的週期約為 6513 天;目前平均約為 6484 天
第 761 次的週期約為 6516 天;目前平均約為 6484 天
第 762 次的週期約為 6429 天;目前平均約為 6484 天
第 763 次的週期約為 6516 天;目前平均約為 6484 天
第 764 次的週期約為 6520 天;目前平均約為 6484 天
第 765 次的週期約為 6426 天;目前平均約為 6484 天
第 766 次的週期約為 6517 天;目前平均約為 6484 天
第 767 次的週期約為 6431 天;目前平均約為 6484 天
第 768 次的週期約為 6515 天;目前平均約為 6484 天
第 769 次的週期約為 6516 天;目前平均約為 6484 天
第 770 次的週期約為 6429 天;目前平均約為 6484 天
第 771 次的週期約為 6516 天;目前平均約為 6484 天
第 772 次的週期約為 6527 天;目前平均約為 6484 天
第 773 次的週期約為 6419 天;目前平均約為 6484 天
第 774 次的週期約為 6522 天;目前平均約為 6484 天
第 775 次的週期約為 6424 天;目前平均約為 6484 天
第 776 次的週期約為 6521 天;目前平均約為 6484 天
第 777 次的週期約為 6516 天;目前平均約為 6484 天
第 778 次的週期約為 6430 天;目前平均約為 6484 天
第 779 次的週期約為 6516 天;目前平均約為 6484 天
第 780 次的週期約為 6522 天;目前平均約為 6484 天
第 781 次的週期約為 6424 天;目前平均約為 6484 天
第 782 次的週期約為 6517 天;目前平均約為 6484 天
第 783 次的週期約為 6430 天;目前平均約為 6484 天
第 784 次的週期約為 6516 天;目前平均約為 6484 天
第 785 次的週期約為 6517 天;目前平均約為 6484 天
第 786 次的週期約為 6428 天;目前平均約為 6484 天
第 787 次的週期約為 6516 天;目前平均約為 6484 天
第 788 次的週期約為 6530 天;目前平均約為 6484 天
第 789 次的週期約為 6417 天;目前平均約為 6484 天
第 790 次的週期約為 6516 天;目前平均約為 6484 天
第 791 次的週期約為 6429 天;目前平均約為 6484 天
第 792 次的週期約為 6522 天;目前平均約為 6484 天
第 793 次的週期約為 6518 天;目前平均約為 6484 天
第 794 次的週期約為 6427 天;目前平均約為 6484 天
第 795 次的週期約為 6518 天;目前平均約為 6484 天
第 796 次的週期約為 6434 天;目前平均約為 6484 天
第 797 次的週期約為 6511 天;目前平均約為 6484 天
第 798 次的週期約為 6516 天;目前平均約為 6484 天
第 799 次的週期約為 6430 天;目前平均約為 6484 天
第 800 次的週期約為 6516 天;目前平均約為 6484 天
第 801 次的週期約為 6518 天;目前平均約為 6484 天
第 802 次的週期約為 6427 天;目前平均約為 6484 天
第 803 次的週期約為 6517 天;目前平均約為 6484 天
第 804 次的週期約為 6432 天;目前平均約為 6484 天
第 805 次的週期約為 6515 天;目前平均約為 6484 天
第 806 次的週期約為 6516 天;目前平均約為 6484 天
